SITE,STATION,DATE,NAME,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,MONTH,AQI
visalia,72389693144,2024-02-27,"VISALIA MUNICIPAL AIRPORT, CA US",55.4,50.5,5.2,9.1,4.2,9.9,64.0,45.0,0.01,2,30.0
visalia,72389693144,2024-02-28,"VISALIA MUNICIPAL AIRPORT, CA US",54.6,47.6,7.8,9.7,2.5,8.0,71.1,41.0,0.0,2,46.0
visalia,72389693144,2024-02-29,"VISALIA MUNICIPAL AIRPORT, CA US",56.2,49.0,999.9,9.3,5.4,13.0,71.1,41.0,0.01,2,36.0
visalia,72389693144,2024-03-01,"VISALIA MUNICIPAL AIRPORT, CA US",55.8,49.2,7.3,10.0,6.4,13.0,66.0,44.1,0.0,3,32.0
visalia,72389693144,2024-03-02,"VISALIA MUNICIPAL AIRPORT, CA US",53.1,51.0,3.2,9.7,7.6,14.0,66.0,48.0,0.0,3,32.0
visalia,72389693144,2024-03-03,"VISALIA MUNICIPAL AIRPORT, CA US",51.6,45.8,5.7,10.0,5.5,9.9,61.0,44.6,0.0,3,35.0
visalia,72389693144,2024-03-04,"VISALIA MUNICIPAL AIRPORT, CA US",51.6,42.6,9.0,10.0,4.8,9.9,61.0,45.0,0.0,3,36.0
visalia,72389693144,2024-03-05,"VISALIA MUNICIPAL AIRPORT, CA US",51.3,42.3,8.8,10.0,2.7,6.0,64.0,39.9,0.0,3,40.0
visalia,72389693144,2024-03-06,"VISALIA MUNICIPAL AIRPORT, CA US",52.5,45.8,2.7,10.0,2.5,5.1,64.0,39.9,0.0,3,37.0
visalia,72389693144,2024-03-07,"VISALIA MUNICIPAL AIRPORT, CA US",54.6,49.0,2.1,10.0,5.7,13.0,64.0,44.1,0.01,3,30.0
visalia,72389693144,2024-03-08,"VISALIA MUNICIPAL AIRPORT, CA US",53.8,44.6,9.7,9.9,3.3,12.0,68.0,41.0,0.0,3,29.0
visalia,72389693144,2024-03-09,"VISALIA MUNICIPAL AIRPORT, CA US",55.3,45.4,10.2,10.0,2.1,6.0,71.1,41.0,0.0,3,44.0
visalia,72389693144,2024-03-10,"VISALIA MUNICIPAL AIRPORT, CA US",55.6,47.4,8.4,8.9,3.3,8.0,71.1,42.1,0.0,3,38.0
visalia,72389693144,2024-03-11,"VISALIA MUNICIPAL AIRPORT, CA US",56.1,44.8,6.9,10.0,2.9,6.0,70.0,43.0,0.0,3,35.0
visalia,72389693144,2024-03-12,"VISALIA MUNICIPAL AIRPORT, CA US",57.1,47.4,9.5,10.0,3.7,9.9,69.1,43.0,0.0,3,38.0
visalia,72389693144,2024-03-13,"VISALIA MUNICIPAL AIRPORT, CA US",54.5,46.9,9.5,10.0,5.9,8.0,66.9,45.0,0.0,3,34.0
visalia,72389693144,2024-03-14,"VISALIA MUNICIPAL AIRPORT, CA US",54.8,44.4,4.4,10.0,5.0,13.0,69.1,43.0,0.0,3,32.0
visalia,72389693144,2024-03-15,"VISALIA MUNICIPAL AIRPORT, CA US",53.8,38.6,999.4,10.0,5.3,11.1,70.0,39.9,0.0,3,38.0
visalia,72389693144,2024-03-16,"VISALIA MUNICIPAL AIRPORT, CA US",56.5,39.4,3.7,10.0,3.4,6.0,73.0,39.9,0.0,3,36.0
visalia,72389693144,2024-03-17,"VISALIA MUNICIPAL AIRPORT, CA US",58.4,42.7,7.1,10.0,3.2,7.0,75.0,43.0,0.0,3,41.0
visalia,72389693144,2024-03-18,"VISALIA MUNICIPAL AIRPORT, CA US",60.2,46.6,7.8,10.0,2.4,6.0,77.0,43.0,0.0,3,47.0
visalia,72389693144,2024-03-19,"VISALIA MUNICIPAL AIRPORT, CA US",63.3,50.0,6.8,10.0,2.5,8.9,79.0,46.0,0.0,3,48.0
visalia,72389693144,2024-03-20,"VISALIA MUNICIPAL AIRPORT, CA US",63.4,48.9,5.9,9.8,3.2,8.0,80.1,46.9,0.0,3,41.0
visalia,72389693144,2024-03-21,"VISALIA MUNICIPAL AIRPORT, CA US",60.1,45.1,7.4,10.0,3.1,6.0,80.1,46.9,0.0,3,39.0
visalia,72389693144,2024-03-22,"VISALIA MUNICIPAL AIRPORT, CA US",62.5,48.7,6.7,10.0,3.5,8.9,75.9,46.9,0.0,3,44.0
visalia,72389693144,2024-03-23,"VISALIA MUNICIPAL AIRPORT, CA US",59.4,47.1,1.9,9.6,6.2,14.0,75.9,51.1,0.0,3,43.0
visalia,72389693144,2024-03-24,"VISALIA MUNICIPAL AIRPORT, CA US",50.4,46.5,0.3,10.0,4.9,15.0,64.0,45.0,0.0,3,40.0
visalia,72389693144,2024-03-25,"VISALIA MUNICIPAL AIRPORT, CA US",53.5,46.2,3.7,10.0,4.8,11.1,64.9,45.0,0.0,3,35.0
visalia,72389693144,2024-03-26,"VISALIA MUNICIPAL AIRPORT, CA US",56.1,45.6,6.7,10.0,6.0,11.1,69.1,46.0,0.0,3,38.0
visalia,72389693144,2024-03-27,"VISALIA MUNICIPAL AIRPORT, CA US",56.9,45.6,9.9,9.9,2.6,7.0,71.1,43.0,0.0,3,42.0
visalia,72389693144,2024-03-28,"VISALIA MUNICIPAL AIRPORT, CA US",59.0,48.9,7.8,9.8,6.0,14.0,71.1,51.8,0.0,3,44.0
visalia,72389693144,2024-03-29,"VISALIA MUNICIPAL AIRPORT, CA US",54.0,44.5,2.1,10.0,5.1,8.0,63.0,45.0,0.0,3,39.0
visalia,72389693144,2024-03-30,"VISALIA MUNICIPAL AIRPORT, CA US",54.2,47.1,994.9,9.6,5.5,11.1,64.0,48.9,0.0,3,41.0
visalia,72389693144,2024-03-31,"VISALIA MUNICIPAL AIRPORT, CA US",56.5,46.9,996.6,10.0,4.3,9.9,66.9,50.0,0.0,3,41.0
visalia,72389693144,2024-04-01,"VISALIA MUNICIPAL AIRPORT, CA US",55.6,47.7,2.7,9.8,3.2,7.0,69.1,46.0,0.0,4,39.0
visalia,72389693144,2024-04-02,"VISALIA MUNICIPAL AIRPORT, CA US",60.5,47.1,12.5,10.0,3.7,8.9,77.0,46.9,0.0,4,41.0
visalia,72389693144,2024-04-03,"VISALIA MUNICIPAL AIRPORT, CA US",63.9,49.3,11.3,10.0,3.7,7.0,80.1,46.9,0.0,4,47.0
visalia,72389693144,2024-04-04,"VISALIA MUNICIPAL AIRPORT, CA US",56.6,45.3,1.4,10.0,6.9,13.0,80.1,50.0,0.0,4,50.0
visalia,72389693144,2024-04-05,"VISALIA MUNICIPAL AIRPORT, CA US",47.3,39.4,1.3,10.0,6.2,13.0,57.9,43.0,0.0,4,38.0
visalia,72389693144,2024-04-06,"VISALIA MUNICIPAL AIRPORT, CA US",47.4,40.0,12.6,10.0,3.0,8.9,61.0,39.0,0.0,4,39.0
